Dataset,#Training release,%traning,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,3,18.092105263157894,50.0,0.9090909090909091,IBK,SMOTE,BESTFIRST,LEARNING,6.0,99.0,555.0,0.0,0.05714285714285714,1.0,0.9357798165137615,0.09249999999999989,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,NOSELECTION,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.9065403195837979,0.2669769409773642,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,NOSELECTION,THRESHOLD,40.0,33.0,519.0,38.0,0.547945205479452,0.5128205128205128,0.882803790412486,0.4658594253779462,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,NOSELECTION,LEARNING,52.0,39.0,789.0,65.0,0.5714285714285714,0.4444444444444444,0.8854153763574053,0.4392523364485979,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,NOSELECTION,NOSENSITIVE,7.0,2.0,274.0,32.0,0.7777777777777778,0.1794871794871795,0.8836399108138239,0.2571785268414484,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,NOSELECTION,THRESHOLD,39.0,36.0,516.0,39.0,0.52,0.5,0.8627136752136753,0.4420828905419764,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,NOSELECTION,LEARNING,47.0,39.0,789.0,70.0,0.5465116279069767,0.4017094017094017,0.868476196374747,0.40012579275643406,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,24.0,18.0,258.0,15.0,0.5714285714285714,0.6153846153846154,0.9020810107766629,0.5325779036827198,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,THRESHOLD,61.0,129.0,423.0,17.0,0.32105263157894737,0.782051282051282,0.8051374953548867,0.3392241379310347,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,LEARNING,92.0,167.0,661.0,25.0,0.3552123552123552,0.7863247863247863,0.8218650646186878,0.38435228730226584,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,NOSELECTION,NOSENSITIVE,7.0,0.0,276.0,32.0,1.0,0.1794871794871795,0.8785767372723895,0.2771084337349398,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,NOSELECTION,THRESHOLD,37.0,31.0,521.0,41.0,0.5441176470588235,0.47435897435897434,0.8477099591230026,0.4425600943813594,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,NOSELECTION,LEARNING,54.0,39.0,789.0,63.0,0.5806451612903226,0.46153846153846156,0.8513718568066394,0.4544621026894868,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.6721479004087699,0.2669769409773642,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,BESTFIRST,THRESHOLD,14.0,4.0,548.0,64.0,0.7777777777777778,0.1794871794871795,0.6275431995540691,0.2571785268414484,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,RANDOMFOREST,NOBALANCING,BESTFIRST,LEARNING,21.0,8.0,820.0,96.0,0.7241379310344828,0.1794871794871795,0.6684008423138857,0.2508232711306256,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.6056298773690078,0.2669769409773642,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,BESTFIRST,THRESHOLD,14.0,4.0,548.0,64.0,0.7777777777777778,0.1794871794871795,0.5947835377183204,0.2571785268414484,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,RANDOMFOREST,OVERSAMPLING,BESTFIRST,LEARNING,21.0,8.0,820.0,96.0,0.7241379310344828,0.1794871794871795,0.6220064825137289,0.2508232711306256,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,7.0,4.0,272.0,32.0,0.6363636363636364,0.1794871794871795,0.8110832404310665,0.23851732473811396,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,THRESHOLD,29.0,26.0,526.0,49.0,0.5272727272727272,0.3717948717948718,0.7753158677071721,0.37175907459114466,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,LEARNING,37.0,30.0,798.0,80.0,0.5522388059701493,0.3162393162393162,0.7855609232420827,0.3429286608260325,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.7810758082497213,0.2669769409773642,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,BESTFIRST,THRESHOLD,18.0,6.0,546.0,60.0,0.75,0.23076923076923078,0.7038740245261984,0.3129089827483641,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,RANDOMFOREST,SMOTE,BESTFIRST,LEARNING,25.0,10.0,818.0,92.0,0.7142857142857143,0.21367521367521367,0.7364982038895083,0.2883720930232561,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,NOSELECTION,NOSENSITIVE,12.0,7.0,269.0,27.0,0.631578947368421,0.3076923076923077,0.8719342251950948,0.3620443173695501,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,NOSELECTION,THRESHOLD,27.0,15.0,537.0,51.0,0.6428571428571429,0.34615384615384615,0.7263679858788554,0.3978102189781025,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,NOSELECTION,LEARNING,42.0,23.0,805.0,75.0,0.6461538461538462,0.358974358974359,0.7544799537553161,0.4092996555683119,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,NOSELECTION,NOSENSITIVE,14.0,8.0,268.0,25.0,0.6363636363636364,0.358974358974359,0.8633872166480863,0.40596605520315476,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,NOSELECTION,THRESHOLD,30.0,16.0,536.0,48.0,0.6521739130434783,0.38461538461538464,0.7338233927907841,0.43166441136671196,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,NOSELECTION,LEARNING,46.0,24.0,804.0,71.0,0.6571428571428571,0.39316239316239315,0.7605805359428548,0.44007858546168926,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,18.0,19.0,257.0,21.0,0.4864864864864865,0.46153846153846156,0.8641304347826086,0.4015388999715018,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,THRESHOLD,37.0,39.0,513.0,41.0,0.4868421052631579,0.47435897435897434,0.7482232441471572,0.4082006481611948,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,LEARNING,56.0,59.0,769.0,61.0,0.48695652173913045,0.47863247863247865,0.7715430034270614,0.41038839494618634,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,NOSELECTION,NOSENSITIVE,13.0,7.0,269.0,26.0,0.65,0.3333333333333333,0.8743032329988851,0.3894273127753307,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,NOSELECTION,THRESHOLD,26.0,14.0,538.0,52.0,0.65,0.3333333333333333,0.7094133221850614,0.3894273127753307,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,NOSELECTION,LEARNING,39.0,21.0,807.0,78.0,0.65,0.3333333333333333,0.7434607126636112,0.3894273127753307,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,BESTFIRST,NOSENSITIVE,4.0,0.0,276.0,35.0,1.0,0.10256410256410256,0.8061129691564474,0.1668555883019719,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,BESTFIRST,THRESHOLD,11.0,0.0,552.0,67.0,1.0,0.14102564102564102,0.6438359345968042,0.22342421900872084,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,NAIVEBAYES,NOBALANCING,BESTFIRST,LEARNING,18.0,0.0,828.0,99.0,1.0,0.15384615384615385,0.6374953548866592,0.24162836506894303,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,BESTFIRST,NOSENSITIVE,7.0,0.0,276.0,32.0,1.0,0.1794871794871795,0.8070419918246006,0.2771084337349398,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,BESTFIRST,THRESHOLD,14.0,1.0,551.0,64.0,0.9333333333333333,0.1794871794871795,0.6427443329617243,0.2720000000000001,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,NAIVEBAYES,OVERSAMPLING,BESTFIRST,LEARNING,21.0,2.0,826.0,96.0,0.9130434782608695,0.1794871794871795,0.6366850406705479,0.27031626719614216,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,13.0,7.0,269.0,26.0,0.65,0.3333333333333333,0.8065310293571163,0.3894273127753307,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,THRESHOLD,26.0,14.0,538.0,52.0,0.65,0.3333333333333333,0.6920638238573021,0.3894273127753307,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,LEARNING,39.0,21.0,807.0,78.0,0.65,0.3333333333333333,0.7022327511457946,0.3894273127753307,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,BESTFIRST,NOSENSITIVE,7.0,0.0,276.0,32.0,1.0,0.1794871794871795,0.794593088071349,0.2771084337349398,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,BESTFIRST,THRESHOLD,14.0,0.0,552.0,64.0,1.0,0.1794871794871795,0.6409559643255296,0.2771084337349398,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,NAIVEBAYES,SMOTE,BESTFIRST,LEARNING,21.0,0.0,828.0,96.0,1.0,0.1794871794871795,0.634935381312193,0.2771084337349398,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,NOSELECTION,NOSENSITIVE,4.0,2.0,274.0,35.0,0.6666666666666666,0.10256410256410256,0.5749721293199554,0.1497045305318447,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,NOSELECTION,THRESHOLD,8.0,4.0,548.0,70.0,0.6666666666666666,0.10256410256410256,0.5544871794871795,0.1497045305318447,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,NOSELECTION,LEARNING,12.0,6.0,822.0,105.0,0.6666666666666666,0.10256410256410256,0.5540794417606012,0.1497045305318447,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,NOSELECTION,NOSENSITIVE,4.0,2.0,274.0,35.0,0.6666666666666666,0.10256410256410256,0.5526291341508733,0.1497045305318447,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,NOSELECTION,THRESHOLD,8.0,4.0,548.0,70.0,0.6666666666666666,0.10256410256410256,0.5489014306949089,0.1497045305318447,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,NOSELECTION,LEARNING,12.0,6.0,822.0,105.0,0.6666666666666666,0.10256410256410256,0.5504459308807135,0.1497045305318447,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,17.0,12.0,264.0,22.0,0.5862068965517241,0.4358974358974359,0.7146042363433668,0.4409646100845602,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,NOSELECTION,THRESHOLD,34.0,24.0,528.0,44.0,0.5862068965517241,0.4358974358974359,0.7008082497212932,0.4409646100845602,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,NOSELECTION,LEARNING,51.0,36.0,792.0,66.0,0.5862068965517241,0.4358974358974359,0.700297287253809,0.4409646100845602,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,NOSELECTION,NOSENSITIVE,4.0,2.0,274.0,35.0,0.6666666666666666,0.10256410256410256,0.5749721293199554,0.1497045305318447,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,NOSELECTION,THRESHOLD,8.0,4.0,548.0,70.0,0.6666666666666666,0.10256410256410256,0.5544871794871795,0.1497045305318447,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,NOSELECTION,LEARNING,12.0,6.0,822.0,105.0,0.6666666666666666,0.10256410256410256,0.5537284776415211,0.1497045305318447,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.8181902638424378,0.2669769409773642,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,BESTFIRST,THRESHOLD,14.0,2.0,550.0,64.0,0.875,0.1794871794871795,0.6454965626161279,0.2669769409773642,
BOOKKEEPER,4,25.280898876404496,23.09344790547798,12.380952380952381,IBK,NOBALANCING,BESTFIRST,LEARNING,21.0,3.0,825.0,96.0,0.875,0.1794871794871795,0.6825684380032206,0.2669769409773642,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.7737365291713117,0.2669769409773642,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,BESTFIRST,THRESHOLD,14.0,2.0,550.0,64.0,0.875,0.1794871794871795,0.6343831289483464,0.2669769409773642,
BOOKKEEPER,4,12.686266612968183,50.0,12.380952380952381,IBK,OVERSAMPLING,BESTFIRST,LEARNING,21.0,3.0,825.0,96.0,0.875,0.1794871794871795,0.6631002518683679,0.2669769409773642,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,7.0,4.0,272.0,32.0,0.6363636363636364,0.1794871794871795,0.748652917131178,0.23851732473811396,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,BESTFIRST,THRESHOLD,14.0,8.0,544.0,64.0,0.6363636363636364,0.1794871794871795,0.6240361389817911,0.23851732473811396,
BOOKKEEPER,4,42.281879194630875,50.0,12.380952380952381,IBK,UNDERSAMPLING,BESTFIRST,LEARNING,21.0,12.0,816.0,96.0,0.6363636363636364,0.1794871794871795,0.6475287997027127,0.23851732473811396,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,BESTFIRST,NOSENSITIVE,7.0,1.0,275.0,32.0,0.875,0.1794871794871795,0.8181902638424378,0.2669769409773642,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,BESTFIRST,THRESHOLD,14.0,2.0,550.0,64.0,0.875,0.1794871794871795,0.6454965626161279,0.2669769409773642,
BOOKKEEPER,4,18.04123711340206,49.96505939902166,12.380952380952381,IBK,SMOTE,BESTFIRST,LEARNING,21.0,3.0,825.0,96.0,0.875,0.1794871794871795,0.6764472108675007,0.2669769409773642,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,NOSELECTION,NOSENSITIVE,3.0,33.0,278.0,1.0,0.08333333333333333,0.75,0.9119774919614148,0.1301169590643282,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,NOSELECTION,THRESHOLD,7.0,101.0,521.0,1.0,0.06481481481481481,0.875,0.8960008038585209,0.09939455095862793,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,NOSELECTION,LEARNING,11.0,152.0,781.0,1.0,0.06748466257668712,0.9166666666666666,0.8979546266523758,0.10453168837442628,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,NOSELECTION,NOSENSITIVE,4.0,34.0,277.0,0.0,0.10526315789473684,1.0,0.9288585209003215,0.171437412966115,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,NOSELECTION,THRESHOLD,8.0,98.0,524.0,0.0,0.07547169811320754,1.0,0.9082596463022508,0.11955963721407799,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,NOSELECTION,LEARNING,12.0,150.0,783.0,0.0,0.07407407407407407,1.0,0.9095659163987139,0.1170534813319881,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,4.0,59.0,252.0,0.0,0.06349206349206349,1.0,0.912379421221865,0.09785932721712526,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,THRESHOLD,8.0,223.0,399.0,0.0,0.03463203463203463,1.0,0.7795418006430869,0.04346582785244511,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,LEARNING,12.0,381.0,552.0,0.0,0.030534351145038167,1.0,0.8087709896391568,0.0354895484244279,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,NOSELECTION,NOSENSITIVE,4.0,33.0,278.0,0.0,0.10810810810810811,1.0,0.9115755627009646,0.1762421744987717,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,NOSELECTION,THRESHOLD,8.0,113.0,509.0,0.0,0.06611570247933884,1.0,0.8814308681672026,0.10265459954118036,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,NOSELECTION,LEARNING,12.0,193.0,740.0,0.0,0.05853658536585366,1.0,0.8881743479814219,0.08873566664168486,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,BESTFIRST,NOSENSITIVE,2.0,23.0,288.0,2.0,0.08,0.5,0.8456591639871383,0.1186345831001669,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,BESTFIRST,THRESHOLD,4.0,101.0,521.0,4.0,0.0380952380952381,0.5,0.7186495176848875,0.04833836858006067,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,RANDOMFOREST,NOBALANCING,BESTFIRST,LEARNING,6.0,178.0,755.0,6.0,0.03260869565217391,0.5,0.7521882815291175,0.03829561292891735,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,BESTFIRST,NOSENSITIVE,2.0,39.0,272.0,2.0,0.04878048780487805,0.5,0.7451768488745981,0.06730699790568383,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,BESTFIRST,THRESHOLD,4.0,98.0,524.0,4.0,0.0392156862745098,0.5,0.7033762057877814,0.05036353963468701,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,RANDOMFOREST,OVERSAMPLING,BESTFIRST,LEARNING,7.0,174.0,759.0,5.0,0.03867403314917127,0.5833333333333334,0.7367809932118614,0.049909852225049324,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,3.0,64.0,247.0,1.0,0.04477611940298507,0.75,0.862540192926045,0.06202757799257867,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,THRESHOLD,7.0,188.0,434.0,1.0,0.035897435897435895,0.875,0.8161173633440515,0.045684058667948994,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,LEARNING,11.0,340.0,593.0,1.0,0.03133903133903134,0.9166666666666666,0.8116738120757413,0.03695634632453814,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,BESTFIRST,NOSENSITIVE,2.0,23.0,288.0,2.0,0.08,0.5,0.8456591639871383,0.1186345831001669,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,BESTFIRST,THRESHOLD,5.0,106.0,516.0,3.0,0.04504504504504504,0.625,0.7856712218649518,0.06180834494630654,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,RANDOMFOREST,SMOTE,BESTFIRST,LEARNING,9.0,203.0,730.0,3.0,0.04245283018867924,0.75,0.7916666666666666,0.05770794609665427,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,NAIVEBAYES,NOBALANCING,NOSELECTION,NOSENSITIVE,1.0,18.0,293.0,3.0,0.05263157894736842,0.25,0.9095659163987139,0.06739038488650753,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,NAIVEBAYES,NOBALANCING,NOSELECTION,THRESHOLD,4.0,42.0,580.0,4.0,0.08695652173913043,0.5,0.856209807073955,0.1293113808436494,
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,NAIVEBAYES,NOBALANCING,NOSELECTION,LEARNING,7.0,66.0,867.0,5.0,0.0958904109589041,0.5833333333333334,0.8605305466237942,0.1460807147493409,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,NAIVEBAYES,OVERSAMPLING,NOSELECTION,NOSENSITIVE,2.0,21.0,290.0,2.0,0.08695652173913043,0.5,0.9111736334405145,0.1293113808436494,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,NAIVEBAYES,OVERSAMPLING,NOSELECTION,THRESHOLD,5.0,50.0,572.0,3.0,0.09090909090909091,0.625,0.8510852090032154,0.1396547281628443,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,NAIVEBAYES,OVERSAMPLING,NOSELECTION,LEARNING,8.0,79.0,854.0,4.0,0.09195402298850575,0.6666666666666666,0.8568685244730261,0.14247761487749722,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,3.0,27.0,284.0,1.0,0.1,0.75,0.9119774919614148,0.15759312320916927,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,THRESHOLD,6.0,61.0,561.0,2.0,0.08955223880597014,0.75,0.846362540192926,0.1404998051019968,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,LEARNING,9.0,95.0,838.0,3.0,0.08653846153846154,0.75,0.8533851375491247,0.13548784586087106,
